,AUD,BRL,CAD,CHF,CZK,EUR,GBP,HUF,IDR,INR,JPY,KRW,MXN,NOK,NZD,PHP,PLN,SEK,SGD,THB,TRY,ZAR,CLP,COP,PEN
2015-04-17,1.28,3.0111,1.2191,0.95219,25.417,0.92473,0.66571,278.68,12797,62.395,118.78,1079.26,15.1845,7.7649,1.2969,44.22,3.7162,8.5927,1.3429,32.358,2.6851,11.9467,611.0,2487.0,3.1095
2015-04-20,1.2891,3.0521,1.2252,0.95897,25.568,0.93257,0.67103,277.81,12908,62.973,119.07,1082.02,15.3585,7.8728,1.3028,44.252,3.7201,8.6746,1.3489,32.39,2.704,12.1001,615.79999,2491.0,3.1
2015-04-21,1.2917,3.0302,1.2229,0.95813,25.624,0.93458,0.67168,277.95,12958,62.906,119.39,1083.01,15.4255,7.8738,1.2976,44.233,3.7087,8.6788,1.3498,32.365,2.6874,12.1099,615.70001,2471.0,3.1065
2015-04-22,1.2842,3.0216,1.2242,0.9609,25.569,0.93084,0.66359,279.5,12887,62.945,119.57,1077.75,15.4265,7.8591,1.2959,44.175,3.7254,8.6554,1.3456,32.36,2.7129,12.1341,618.70001,2470.0,3.11
2015-04-23,1.2938,3.0011,1.2226,0.96389,25.435,0.92833,0.66561,279.96,12947,63.323,120.09,1083.96,15.4205,7.9057,1.3237,44.196,3.7305,8.7068,1.3473,32.457,2.7291,12.2541,614.12,2468.1001,3.1165
2015-04-24,1.2827,2.9733,1.2119,0.9551,25.364,0.92387,0.6614,278.53,12954,63.562,119.51,1078.25,15.358,7.8298,1.3216,44.281,3.7076,8.6674,1.3375,32.55,2.7314,12.1825,612.25,2452.0,3.1165
2015-04-27,1.2814,2.9591,1.2156,0.95796,25.357,0.92404,0.6618,278.33,12990,63.568,119.41,1074.09,15.3937,7.7938,1.3168,44.292,3.6996,8.6455,1.3339,32.698,2.718,12.1092,610.5,2452.0,3.1215
2015-04-28,1.2585,2.9089,1.2069,0.95763,25.14,0.91516,0.65434,275.78,12949,63.145,119.05,1068.16,15.313,7.6801,1.3019,44.221,3.662,8.585,1.3209,32.59,2.6687,11.907,606.19,2408.0,3.12
2015-04-29,1.2509,2.951,1.2054,0.95355,24.936,0.90893,0.65088,275.0,12919,63.428,119.25,1071.75,15.29,7.6213,1.3007,44.304,3.6466,8.4278,1.3231,32.85,2.6756,11.878,608.40002,2410.0,3.1168
2015-04-30,1.2627,2.9632,1.202,0.935,24.458,0.89166,0.64797,270.0,12972,63.5,118.82,1072.21,15.238,7.4761,1.3132,44.662,3.5889,8.3157,1.321,32.97,2.6585,11.8068,611.03998,2381.0,3.123
2015-05-04,1.2756,3.0768,1.2116,0.93535,24.537,0.8967,0.66166,272.08,13022,63.662,120.22,1082.03,15.541,7.5888,1.3206,44.658,3.6298,8.3698,1.3326,33.32,2.715,12.0508,613.83002,2390.0,3.1187
2015-05-05,1.27,3.087,1.209,0.93335,24.613,0.89952,0.66115,271.39,13067,63.429,120.46,1083.67,15.4405,7.5987,1.3333,44.637,3.6145,8.3911,1.3369,33.4,2.7138,12.048,609.40002,2407.0,3.1475
2015-05-06,1.2493,3.0627,1.201,0.92378,24.412,0.89047,0.65681,271.19,13056,63.54,119.85,1082.67,15.32,7.4915,1.3348,44.578,3.6049,8.2873,1.3267,33.28,2.7075,12.034,611.59998,2359.0,3.1388
2015-05-07,1.2548,3.0268,1.207,0.9149,24.241,0.88456,0.65679,269.4,13139,64.156,119.17,1091.58,15.335,7.3662,1.3364,44.716,3.579,8.2221,1.3312,33.584,2.6831,11.9962,609.5,2370.80005,3.1495
2015-05-08,1.2638,3.0354,1.2103,0.9255,24.428,0.89119,0.64878,270.84,13124,63.99,120.22,1093.56,15.3075,7.4695,1.3444,44.685,3.6253,8.2831,1.3299,33.506,2.7024,12.0548,604.5,2358.0,3.1408
2015-05-11,1.267,2.9866,1.2114,0.93367,24.592,0.8975,0.64584,273.2,13146,63.844,119.94,1094.63,15.1745,7.561,1.3566,44.723,3.65,8.319,1.3347,33.675,2.6963,11.9892,609.20001,2358.0,3.144
2015-05-12,1.2519,3.0709,1.204,0.92499,24.374,0.88976,0.63742,272.77,13208,64.29,119.98,1095.52,15.412,7.4691,1.3559,44.814,3.6505,8.2878,1.3358,33.757,2.6911,12.1298,603.79999,2401.0,3.1445
2015-05-13,1.2428,3.0019,1.1974,0.92772,24.463,0.89119,0.63934,273.55,13121,64.01,119.7,1095.29,15.2822,7.4476,1.3422,44.666,3.6425,8.3118,1.3293,33.563,2.6507,11.982,602.12,2377.0,3.1515
2015-05-14,1.2336,3.0276,1.1949,0.90954,24.046,0.87573,0.63324,269.31,13041,63.68,119.2,1090.6,15.2225,7.3849,1.331,44.521,3.5754,8.2237,1.3182,33.489,2.6065,11.8335,594.29999,2377.0,3.1395
2015-05-15,1.2499,3.0119,1.2037,0.92364,24.189,0.88277,0.63656,270.72,13134,63.662,119.86,1089.76,15.2649,7.3927,1.3451,44.461,3.5692,8.3221,1.3262,33.607,2.5958,11.8678,597.40002,2426.0,3.1385
2015-05-18,1.2493,2.9995,1.2058,0.92036,24.059,0.87804,0.63834,270.04,13143,63.668,119.7,1086.08,15.031,7.3593,1.3483,44.425,3.5662,8.2392,1.322,33.345,2.5801,11.858,599.90002,2415.0,3.121
2015-05-19,1.2547,3.0101,1.2181,0.93202,24.47,0.89445,0.64566,272.87,13140,63.699,120.18,1090.6,15.1287,7.4727,1.3509,44.599,3.6213,8.3303,1.3314,33.43,2.585,11.8551,603.59998,2484.8999,3.1288
2015-05-20,1.2655,3.0364,1.2213,0.93803,24.582,0.89944,0.64373,275.68,13141,63.794,120.91,1095.75,15.175,7.5531,1.362,44.593,3.6565,8.3582,1.3358,33.58,2.5944,11.8979,603.59998,2484.0,3.1452
2015-05-21,1.2676,3.0118,1.2216,0.93362,24.568,0.89823,0.63765,275.73,13132,63.613,121.07,1094.16,15.18,7.5748,1.3688,44.402,3.6791,8.3188,1.3361,33.417,2.5699,11.777,603.90002,2490.0,3.137
2015-05-22,1.2686,3.0393,1.22,0.93309,24.539,0.89574,0.63938,274.96,13149,63.471,120.93,1091.14,15.232,7.5363,1.3587,44.611,3.6728,8.2834,1.33,33.359,2.5927,11.7828,608.09998,2500.0,3.147
2015-05-25,1.2774,3.1199,1.2294,0.9427,24.934,0.91091,0.64675,280.3,13182,63.56,121.51,1097.11,15.2725,7.6426,1.3686,44.596,3.7416,8.4191,1.3416,33.596,2.6111,11.9361,610.70001,2500.0,3.147
2015-05-26,1.2832,3.1229,1.2374,0.94737,25.084,0.91525,0.64946,282.97,13213,63.925,122.71,1104.72,15.2935,7.6593,1.3711,44.655,3.7883,8.4075,1.3461,33.68,2.6314,12.0124,612.70001,2532.0,3.1485
2015-05-27,1.297,3.1607,1.2456,0.95103,25.227,0.92056,0.65083,284.27,13220,64.051,123.7,1109.38,15.3319,7.7561,1.3837,44.726,3.8051,8.5343,1.3524,33.855,2.6556,12.1164,614.5,2550.0,3.1425
2015-05-28,1.3094,3.1546,1.2476,0.94934,25.205,0.91777,0.65382,283.27,13198,63.823,124.23,1108.94,15.334,7.7928,1.3962,44.567,3.7894,8.5001,1.3512,33.874,2.6588,12.1146,615.79999,2540.0,3.1345
2015-05-29,1.307,3.1469,1.2443,0.94266,24.978,0.91158,0.65542,281.59,13229,63.8,123.93,1112.41,15.354,7.7812,1.4043,44.621,3.7646,8.5025,1.349,33.735,2.6607,12.1613,617.59998,2530.0,3.1422
2015-06-01,1.3104,3.2041,1.2494,0.94399,25.073,0.91374,0.65721,282.45,13198,63.699,124.08,1112.14,15.4215,7.9555,1.4046,44.497,3.777,8.5649,1.3519,33.7,2.677,12.2548,623.90002,2561.0,3.1435
2015-06-02,1.3004,3.1494,1.2498,0.94215,24.879,0.9067,0.65672,280.43,13212,63.836,124.69,1114.18,15.448,7.8661,1.4042,44.691,3.7436,8.5058,1.3551,33.779,2.6798,12.2592,621.90002,2552.0,3.132
2015-06-03,1.2862,3.1379,1.2445,0.9365,24.663,0.89815,0.6534,279.64,13245,63.905,124.36,1107.81,15.4775,7.8269,1.3999,44.793,3.7059,8.4327,1.3488,33.686,2.6786,12.2588,627.40002,2578.0,3.1475
2015-06-04,1.2917,3.1367,1.2449,0.93231,24.271,0.88363,0.64982,275.96,13297,64.006,124.12,1110.65,15.5352,7.7202,1.3991,44.879,3.684,8.2527,1.345,33.729,2.6842,12.3376,628.20001,2593.0,3.1475
2015-06-05,1.2956,3.1368,1.25,0.93403,24.421,0.89142,0.65226,277.48,13294,63.79,124.77,1114.05,15.551,7.8521,1.4007,45.018,3.6942,8.3274,1.348,33.722,2.6653,12.402,635.98999,2620.0,3.152
2015-06-08,1.3094,3.1377,1.2434,0.938,24.575,0.8959,0.65562,281.27,13350,64.089,125.28,1121.73,15.678,7.9081,1.4134,45.211,3.7225,8.3926,1.3586,33.77,2.7652,12.584,630.5,2612.0,3.1515
2015-06-09,1.2984,3.1047,1.2347,0.9303,24.319,0.88897,0.65375,277.61,13332,63.974,124.06,1118.93,15.5968,7.8034,1.397,45.121,3.7032,8.315,1.3509,33.728,2.7343,12.4345,624.70001,2555.0,3.1375
2015-06-10,1.2919,3.0819,1.2236,0.92969,24.22,0.8866,0.6458,276.86,13286,63.874,122.96,1112.69,15.4525,7.7126,1.391,45.0,3.6794,8.3,1.3448,33.641,2.7428,12.368,630.79999,2554.0,3.1445
2015-06-11,1.2939,3.1587,1.2321,0.93688,24.322,0.89031,0.6469,277.96,13307,63.981,123.71,1114.88,15.505,7.8223,1.4282,45.298,3.6863,8.2406,1.3475,33.753,2.7376,12.4289,629.29999,2538.0,3.1394
2015-06-12,1.2977,3.0945,1.2303,0.93307,24.332,0.89127,0.64572,278.19,13325,64.079,123.69,1115.4,15.43,7.7496,1.4334,45.255,3.6985,8.2032,1.3481,33.708,2.7166,12.4135,630.70001,2525.0,3.154
2015-06-15,1.2895,3.1319,1.2342,0.93707,24.317,0.89142,0.64486,279.28,13329,64.167,123.5,1117.4,15.446,7.7661,1.431,45.226,3.7059,8.1815,1.3467,33.712,2.7401,12.424,633.70001,2524.0,3.1392
2015-06-16,1.2913,3.1342,1.2343,0.93313,24.301,0.89166,0.64039,278.09,13344,64.309,123.42,1119.97,15.451,7.778,1.4318,45.214,3.6958,8.1983,1.3462,33.695,2.738,12.4482,634.79999,2523.0,3.158
2015-06-17,1.3028,3.0989,1.2312,0.92659,24.151,0.8866,0.63569,276.48,13345,64.14,123.93,1120.08,15.413,7.7352,1.4437,45.183,3.6861,8.1732,1.3467,33.704,2.7361,12.4325,633.79999,2536.0,3.151
2015-06-18,1.2776,3.0496,1.216,0.91731,23.917,0.87689,0.62846,272.83,13308,63.732,122.71,1103.31,15.1945,7.7438,1.438,44.88,3.6537,8.0814,1.3316,33.627,2.7148,12.1762,628.79999,2549.5,3.151
2015-06-19,1.2914,3.068,1.2271,0.92477,24.083,0.88503,0.63138,276.88,13320,63.562,123.19,1106.09,15.324,7.8109,1.4508,45.037,3.6932,8.158,1.3373,33.69,2.7122,12.2673,632.38,2554.3999,3.1515
2015-06-22,1.2883,3.0929,1.2234,0.91979,23.981,0.88145,0.63191,273.98,13293,63.526,123.23,1100.94,15.3255,7.7056,1.453,44.978,3.669,8.1316,1.3346,33.652,2.6803,12.156,630.79999,2534.69995,3.165
2015-06-23,1.2976,3.0931,1.2339,0.93261,24.267,0.89254,0.63379,276.9,13280,63.615,123.81,1105.81,15.377,7.7878,1.4621,45.105,3.7216,8.2177,1.3393,33.755,2.6785,12.1844,632.59998,2545.0,3.1712
2015-06-24,1.2907,3.0716,1.2301,0.93186,24.263,0.89182,0.6348,277.45,13303,63.589,123.9,1109.71,15.383,7.8204,1.4534,45.049,3.7163,8.2153,1.3432,33.778,2.6721,12.125,632.25,2560.0,3.1648
2015-06-25,1.2919,3.0956,1.2384,0.93762,24.304,0.89238,0.63591,278.23,13313,63.582,123.61,1111.3,15.488,7.8168,1.4466,45.109,3.7236,8.2345,1.3414,33.759,2.6633,12.1029,630.79999,2558.0,3.1665
2015-06-26,1.3061,3.1385,1.2365,0.9326,24.308,0.8927,0.63587,279.11,13324,63.601,123.71,1123.45,15.5525,7.8316,1.4593,45.09,3.7276,8.27,1.348,33.805,2.6645,12.1775,634.90002,2559.0,3.167
2015-06-29,1.3048,3.1401,1.2374,0.932,24.473,0.89823,0.6364,282.39,13355,63.837,122.89,1122.5,15.6255,7.9103,1.4612,45.182,3.763,8.3039,1.3488,33.805,2.6862,12.2549,639.44,2584.0,3.1618
2015-06-30,1.3004,3.1012,1.2368,0.93065,24.357,0.89373,0.6358,281.46,13351,63.622,122.45,1118.3,15.67,7.8568,1.479,45.11,3.7457,8.2358,1.3467,33.78,2.677,12.192,639.08002,2582.0,3.1695
2015-07-01,1.3025,3.1037,1.2524,0.94207,24.546,0.9009,0.63878,283.18,13343,63.605,123.09,1123.31,15.72,7.877,1.4788,45.245,3.7749,8.3297,1.3497,33.817,2.68,12.1917,638.53998,2639.69995,3.1705
2015-07-02,1.3169,3.1493,1.2618,0.94948,24.639,0.90367,0.64188,284.52,13331,63.513,123.64,1125.13,15.822,7.9478,1.4998,45.172,3.7888,8.4475,1.3522,33.815,2.7042,12.3537,634.40002,2632.0,3.1715
2015-07-03,1.329,3.1168,1.2582,0.94322,24.464,0.90123,0.64005,284.32,13332,63.439,122.91,1123.66,15.703,7.9758,1.4943,45.05,3.7811,8.4468,1.3476,33.78,2.6922,12.289,636.76001,2602.0,3.1705
2015-07-06,1.3343,3.1485,1.264,0.94677,24.65,0.90843,0.64317,287.18,13354,63.445,122.74,1128.22,15.8555,8.0937,1.4935,45.104,3.8159,8.5119,1.3514,33.845,2.691,12.4211,641.25,2671.0,3.169
2015-07-07,1.3468,3.1605,1.2739,0.94987,24.792,0.91483,0.64742,289.25,13335,63.485,122.48,1132.94,15.83,8.2179,1.5083,45.274,3.8376,8.5343,1.3577,33.958,2.6829,12.479,649.3,2692.0,3.179
2015-07-08,1.3485,3.2052,1.2743,0.94911,24.597,0.90711,0.65067,288.34,13358,63.597,121.44,1133.43,15.825,8.2275,1.4953,45.19,3.8314,8.5202,1.3531,34.017,2.6843,12.5158,651.86,2681.9,3.1798
2015-07-09,1.3403,3.2275,1.2685,0.95024,24.525,0.90465,0.64918,284.96,13324,63.39,121.49,1130.17,15.76,8.1586,1.4835,45.164,3.8115,8.47,1.3507,33.924,2.6711,12.456,645.55,2672.2,3.176
2015-07-10,1.3388,3.1852,1.2706,0.93554,24.249,0.89405,0.64443,278.06,13287,63.4,122.38,1126.85,15.708,7.9575,1.4814,45.103,3.7332,8.4131,1.3478,33.93,2.6639,12.4118,647.1,2672.0,3.1555
2015-07-13,1.3462,3.1759,1.2721,0.94832,24.529,0.90506,0.64395,281.38,13299,63.542,123.36,1133.45,15.755,8.0582,1.4906,45.139,3.7532,8.4971,1.3535,34.029,2.6601,12.4885,642.9,2685.0,3.1615
2015-07-14,1.3442,3.1289,1.276,0.94479,24.549,0.90654,0.64219,281.84,13332,63.34,123.31,1141.63,15.69,8.152,1.4929,45.223,3.7621,8.5287,1.36,34.028,2.6368,12.401,641.25,2681.0,3.1682
2015-07-15,1.3401,3.1434,1.2744,0.94822,24.596,0.90835,0.63993,282.29,13336,63.423,123.49,1143.57,15.655,8.1211,1.4938,45.252,3.7506,8.4994,1.3624,34.076,2.6444,12.3523,642.6,2703.0,3.1705
2015-07-16,1.3539,3.1489,1.2947,0.95767,24.953,0.92022,0.6424,284.49,13387,63.511,124.14,1148.65,15.826,8.1513,1.5344,45.242,3.7806,8.5384,1.3669,34.22,2.6539,12.4172,643.0,2735.8,3.179
2015-07-17,1.3511,3.1642,1.2978,0.95794,24.845,0.91836,0.64129,283.63,13343,63.474,123.99,1147.05,15.8087,8.1555,1.5262,45.194,3.7701,8.5807,1.3656,34.153,2.6506,12.3235,645.25,2758.0,3.1663
2015-07-20,1.3549,3.1944,1.2985,0.96231,24.947,0.92149,0.64237,284.98,13418,63.655,124.24,1156.0,15.9075,8.1971,1.5192,45.319,3.794,8.6107,1.3726,34.43,2.6897,12.411,649.7,2758.0,3.1775
2015-07-21,1.357,3.1913,1.2992,0.96071,24.912,0.92022,0.64296,284.35,13375,63.61,124.39,1153.0,15.977,8.2051,1.5147,45.2,3.7856,8.6209,1.3657,34.48,2.6891,12.395,650.6,2768.0,3.169
2015-07-22,1.3543,3.1935,1.2995,0.96147,24.828,0.91726,0.64043,282.82,13411,63.641,123.81,1153.46,16.068,8.1627,1.5192,45.184,3.7799,8.6072,1.3657,34.668,2.7206,12.3759,653.5,2782.0,3.185
2015-07-23,1.3496,3.2668,1.2975,0.95618,24.583,0.90917,0.64042,281.48,13418,63.768,123.78,1158.92,16.0775,8.1489,1.498,45.343,3.7484,8.5755,1.3664,34.744,2.7252,12.4286,657.1,2820.0,3.189
2015-07-24,1.3765,3.3336,1.3091,0.96097,24.721,0.91416,0.64622,284.48,13477,64.119,124.05,1174.12,16.279,8.2233,1.5239,45.561,3.7742,8.6171,1.3748,34.951,2.7503,12.633,660.4,2850.0,3.18
2015-07-27,1.3731,3.378,1.303,0.95813,24.443,0.90432,0.64451,280.36,13497,64.17,123.2,1169.64,16.328,8.1769,1.5139,45.538,3.7335,8.5486,1.3702,34.893,2.7744,12.6865,665.76,2860.0,3.1725
2015-07-28,1.3686,3.3484,1.3014,0.9668,24.511,0.90703,0.64163,281.07,13446,63.915,123.77,1164.47,16.2305,8.1828,1.5007,45.499,3.7384,8.5748,1.3672,34.9,2.7497,12.5615,665.2,2842.0,3.187
2015-07-29,1.3691,3.3693,1.2955,0.96301,24.539,0.90662,0.63944,280.41,13464,63.905,123.75,1157.87,16.2915,8.1573,1.4987,45.509,3.7527,8.5917,1.3667,34.952,2.7592,12.5401,666.3,2847.0,3.1749
2015-07-30,1.3752,3.3533,1.298,0.97061,24.695,0.91283,0.63989,282.0,13491,64.041,124.37,1173.17,16.3815,8.1634,1.5132,45.733,3.7815,8.6457,1.3741,35.085,2.7816,12.6848,671.58,2875.7,3.1735
2015-07-31,1.3805,3.3714,1.3048,0.96334,24.648,0.91183,0.64202,281.12,13555,64.136,124.32,1173.89,16.1825,8.2078,1.529,45.724,3.7782,8.6279,1.3752,35.17,2.7797,12.6935,674.0,2874.0,3.1888
2015-08-03,1.3762,3.4539,1.3153,0.96777,24.693,0.91316,0.64177,281.15,13506,64.043,124.25,1170.64,16.1535,8.2189,1.5175,45.729,3.7894,8.6627,1.3777,35.083,2.7787,12.7182,679.8,2887.0,3.1818
2015-08-04,1.3516,3.4373,1.313,0.96965,24.656,0.91133,0.64044,280.78,13479,63.753,124.0,1161.74,16.1105,8.2033,1.5155,45.634,3.7818,8.6075,1.3765,35.039,2.7732,12.6561,681.6,2910.0,3.1935
2015-08-05,1.3558,3.466,1.3171,0.97933,24.843,0.91886,0.63981,284.2,13514,63.755,124.26,1169.93,16.291,8.2656,1.5291,45.721,3.8314,8.7086,1.3835,35.235,2.7793,12.7707,681.4,2950.0,3.1935
2015-08-06,1.3642,3.5161,1.3168,0.9842,24.831,0.9187,0.64437,285.21,13528,63.765,124.89,1167.13,16.3845,8.2921,1.531,45.779,3.8444,8.7611,1.3854,35.17,2.7851,12.7611,678.59,2955.0,3.2045
2015-08-07,1.3535,3.5261,1.3082,0.98145,24.7,0.91399,0.64446,283.66,13535,63.815,124.7,1163.02,16.2855,8.2634,1.5215,45.736,3.8253,8.7509,1.3834,35.152,2.7888,12.6998,678.0,2936.7,3.193
2015-08-10,1.358,3.5182,1.3131,0.9854,24.666,0.91241,0.64516,284.01,13526,63.871,124.7,1163.4,16.2065,8.2354,1.5208,45.815,3.8292,8.7553,1.386,35.14,2.7911,12.7258,672.5,2908.0,3.1945
2015-08-11,1.3652,3.4705,1.3075,0.98227,24.447,0.90457,0.64116,282.45,13635,64.205,124.82,1179.92,16.268,8.2166,1.5256,46.065,3.7967,8.6706,1.3989,35.29,2.7676,12.7209,681.4,2939.0,3.212
2015-08-12,1.3562,3.4601,1.2969,0.97391,24.223,0.89646,0.64088,278.99,13747,64.719,124.11,1174.66,16.2165,8.1363,1.5103,46.163,3.7552,8.5894,1.4031,35.25,2.7759,12.7452,683.43,2931.0,3.204
2015-08-13,1.3611,3.492,1.3012,0.9766,24.326,0.90017,0.63966,279.66,13835,65.229,124.43,1178.45,16.2915,8.1686,1.5208,46.19,3.7701,8.5084,1.3988,35.278,2.7899,12.8009,685.8,2931.0,3.214
2015-08-14,1.3537,3.5001,1.3044,0.9735,24.195,0.89518,0.6396,278.12,13775,65.008,124.16,1176.96,16.405,8.1797,1.5248,46.153,3.7474,8.4422,1.4025,35.2,2.8334,12.7945,684.31,2988.0,3.229
2015-08-17,1.36,3.5001,1.3136,0.97667,24.343,0.9009,0.64009,279.29,13868,65.315,124.52,1185.62,16.4775,8.2509,1.525,46.309,3.7575,8.509,1.4094,35.373,2.8581,12.9135,691.15,2989.0,3.232
2015-08-18,1.3621,3.4868,1.3105,0.97631,24.431,0.90416,0.63671,279.39,13814,65.315,124.27,1182.59,16.443,8.278,1.519,46.258,3.7637,8.5246,1.4027,35.541,2.8892,12.9156,693.59,3005.0,3.2345
2015-08-19,1.3609,3.4783,1.307,0.9741,24.474,0.90572,0.63844,280.61,13842,65.274,124.36,1185.39,16.419,8.3036,1.5206,46.316,3.7796,8.5684,1.4043,35.595,2.9203,12.9008,693.17,3009.0,3.2442
2015-08-20,1.367,3.5044,1.3126,0.96325,24.164,0.89421,0.63829,279.33,13910,65.55,123.85,1191.57,16.74,8.2558,1.511,46.627,3.7471,8.4963,1.4041,35.638,2.9603,12.946,688.35,3051.0,3.2515
2015-08-21,1.3637,3.4714,1.3108,0.95426,23.953,0.88645,0.63806,277.25,13939,65.903,122.68,1193.52,16.84,8.2213,1.5013,46.674,3.7264,8.4491,1.4052,35.627,2.9287,12.9413,697.73,3105.1,3.2595
2015-08-24,1.3832,3.5605,1.3252,0.93737,23.544,0.86979,0.63512,274.18,14049,66.772,119.86,1208.36,17.124,8.1491,1.5245,46.853,3.6904,8.2661,1.4156,35.767,2.9547,13.2672,704.31,3234.4,3.282
2015-08-25,1.3851,3.5304,1.3194,0.9416,23.561,0.86911,0.63358,271.43,14033,66.096,119.8,1179.34,16.9775,8.1597,1.5293,46.605,3.6713,8.3133,1.3979,35.536,2.9207,13.055,706.06,3234.0,3.275
2015-08-26,1.4,3.5918,1.3265,0.94527,23.755,0.87704,0.64147,276.74,14108,66.195,119.68,1187.13,17.013,8.3336,1.5399,46.665,3.7108,8.4684,1.4038,35.67,2.9267,13.0675,704.34,3219.0,3.2795
2015-08-27,1.3993,3.5834,1.3226,0.95454,24.015,0.88621,0.648,279.29,13999,66.045,120.19,1179.43,16.9785,8.3326,1.5481,46.675,3.7537,8.4811,1.3996,35.645,2.921,13.117,694.01,3207.0,3.299
2015-08-28,1.4012,3.5651,1.3271,0.95909,24.004,0.88747,0.64972,279.38,14018,66.163,120.84,1177.85,16.9297,8.289,1.551,46.708,3.7633,8.4268,1.4061,35.888,2.9216,13.2362,691.07,3072.0,3.299
2015-08-31,1.4046,3.6265,1.3253,0.96523,24.094,0.89166,0.64871,280.61,14061,66.402,121.33,1183.2,16.864,8.3446,1.5636,46.801,3.7708,8.4737,1.4126,35.845,2.9185,13.3345,692.57,3054.2,3.2122
2015-09-01,1.4201,3.6549,1.3222,0.96342,24.049,0.89,0.65219,279.9,14112,66.31,120.03,1176.11,16.865,8.3268,1.5797,46.738,3.7714,8.4509,1.4123,35.747,2.9232,13.3858,692.45,3114.0,3.236
2015-09-02,1.427,3.731,1.3255,0.96553,24.01,0.88849,0.65473,278.94,14145,66.194,120.13,1184.15,16.899,8.2643,1.5785,46.777,3.7636,8.4378,1.4161,35.762,2.9432,13.4589,689.2,3081.0,3.2435
2015-09-03,1.428,3.8002,1.3263,0.97097,24.064,0.89055,0.65411,279.81,14205,66.243,120.21,1191.58,16.9035,8.2581,1.5744,46.824,3.7697,8.3629,1.4161,35.885,2.97,13.615,688.8,3163.0,3.2445
2015-09-04,1.4319,3.7768,1.323,0.97315,24.268,0.89783,0.65676,281.51,14175,66.495,119.25,1188.66,16.8635,8.2748,1.5692,46.755,3.7961,8.4528,1.4186,35.84,2.9778,13.624,692.2,3138.5,3.1915
2015-09-07,1.4411,3.8398,1.328,0.97533,24.247,0.89718,0.65526,281.74,14309,66.857,119.41,1201.91,16.9466,8.312,1.5971,46.982,3.7949,8.4512,1.4266,36.114,3.025,13.9155,693.55,3141.0,3.22
2015-09-08,1.4313,3.7938,1.3221,0.97832,24.231,0.8959,0.64899,281.51,14276,66.502,119.89,1195.19,16.8533,8.2642,1.5899,46.887,3.7868,8.4383,1.4197,36.091,3.0132,13.8156,690.53,3127.0,3.2065
2015-09-09,1.4238,3.8011,1.3248,0.97792,24.29,0.89775,0.65096,281.15,14246,66.412,120.88,1189.94,16.7784,8.2593,1.5676,46.914,3.7766,8.441,1.4168,36.083,3.0194,13.6705,690.46,3111.7,3.2132
2015-09-10,1.4154,3.8882,1.3252,0.97658,24.173,0.89405,0.64958,281.19,14299,66.434,121.04,1186.5,16.9122,8.2038,1.5892,46.838,3.7662,8.4042,1.4159,36.108,3.0458,13.8566,685.11,3113.0,3.2105
2015-09-11,1.416,3.8403,1.3263,0.97897,24.027,0.88747,0.64838,279.32,14301,66.469,120.71,1183.22,16.7485,8.2277,1.5898,46.818,3.7345,8.3164,1.4153,36.15,3.0442,13.5682,687.73,2985.0,3.2075
2015-09-14,1.4042,3.8636,1.3253,0.97116,23.986,0.88456,0.64874,277.16,14341,66.362,120.34,1181.57,16.784,8.1884,1.5838,46.784,3.7238,8.2574,1.4081,36.04,3.069,13.582,687.85,3044.0,3.2145
2015-09-15,1.4033,3.8415,1.3237,0.96917,23.929,0.88339,0.64894,276.04,14422,66.364,119.65,1179.81,16.7365,8.1771,1.5792,46.72,3.7112,8.24,1.4001,35.95,3.0299,13.4777,683.2,3010.0,3.2
2015-09-16,1.3962,3.8416,1.325,0.97462,24.105,0.89063,0.64718,277.72,14432,66.46,120.64,1174.81,16.644,8.2281,1.5765,46.63,3.738,8.3052,1.4006,35.97,3.002,13.3595,676.2,3025.0,3.2075
2015-09-17,1.3946,3.8628,1.3194,0.968,23.967,0.88402,0.64414,274.92,14479,66.25,120.9,1162.91,16.575,8.1475,1.5754,46.453,3.7161,8.2494,1.3983,35.747,3.0179,13.3857,673.75,2965.0,3.1914
2015-09-18,1.3757,3.8856,1.3027,0.95569,23.707,0.87573,0.63911,271.31,14362,65.674,119.37,1163.85,16.46,8.0891,1.5503,46.307,3.6807,8.166,1.3912,35.551,2.9996,13.2202,678.25,2985.0,3.181
2015-09-21,1.3949,3.9581,1.3183,0.96942,24.047,0.88889,0.64382,275.66,14471,65.716,120.44,1178.19,16.5975,8.196,1.573,46.466,3.7214,8.2933,1.4083,35.795,2.9877,13.3396,684.43,2985.0,3.191
2015-09-22,1.4103,4.0169,1.3271,0.97355,24.255,0.89646,0.64751,278.4,14574,65.896,119.9,1185.25,16.786,8.2604,1.5881,46.653,3.7624,8.374,1.4179,36.005,3.0373,13.6748,698.5,3071.0,3.1905
2015-09-23,1.4182,4.0174,1.3265,0.97596,24.296,0.89686,0.65444,278.84,14616,65.981,120.21,1191.25,16.86,8.2843,1.5885,46.793,3.77,8.4124,1.4215,36.131,3.0251,13.658,703.0,3077.0,3.21
2015-09-24,1.4364,4.2082,1.3379,0.97216,24.163,0.8896,0.65715,279.52,14753,66.239,119.63,1195.85,17.2635,8.4183,1.5886,47.006,3.763,8.3882,1.4282,36.34,3.0576,13.998,696.5,3159.0,3.2125
